date,amount,currency,merchant,description,id,reportedBalance
28/11/2022,594,USD,ORIG CO NAME:ACIMA13388848 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238129 EED:221128 IND ID:F1396D048FCF4EC IND NAME: 8012971982 TRN: 3320238129TC,,qDmgvNmZQMILbxMALEJES9dwzBjn9zixEdvJy,
28/11/2022,560.56,USD,ORIG CO NAME:ACIMA13398921 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238047 EED:221128 IND ID:16838DA1A68D4A9 IND NAME: 8012971982 TRN: 3320238047TC,,Poka9ykM6Jt8LpAZ8qJqTL4PqrpKLqCaA93m4,
28/11/2022,-400.16,USD,GEICO,,NoyX9By1datewLKZenmnTmBp6Ax5m6UpLjrRP,
28/11/2022,-1000,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Nov 28 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015094079063 EED:221128 IND ID:DEB863884 IND NAME:GOLDDRIPLLC TRN: 3324079063TC,,mdq8nQqXOEIo4nOxoDpDSkeZVRJXkVHmvbyMb,
28/11/2022,-288,USD,SP CAMP NYC INC SHOP.CAMP.COM NY 11/28,,YQJoRaJbKEIAkdORAN8NTBy6MkjxBMtnqv3Q0,
28/11/2022,1208,USD,ORIG CO NAME:ACIMA13394248 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238167 EED:221128 IND ID:78A3CA38D4EC4C1 IND NAME: 8012971982 TRN: 3320238167TC,,AVOREoODbPUqKBxPqQbQTwAJpvBZwphZnV06N,
28/11/2022,1100,USD,ORIG CO NAME:ACIMA13391821 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238113 EED:221128 IND ID:54C50941F6324E8 IND NAME: 8012971982 TRN: 3320238113TC,,3VrN8Kr9k4Uo1MPQomvmSRvgkoYBRkFzA1BKX,
28/11/2022,1200,USD,ORIG CO NAME:ACIMA13396294 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238145 EED:221128 IND ID:102476969395409 IND NAME: 8012971982 TRN: 3320238145TC,,kX1jnQ1D9EUpxB4mpyEyfwDOqALXwqhpv5BR4,
28/11/2022,2065,USD,ORIG CO NAME:ACIMA13391954 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238061 EED:221128 IND ID:4AE72AD66EE0462 IND NAME: 8012971982 TRN: 3320238061TC,,4VmZQkmzAaUY5mqJYePeunJwpgvrnpF1n3QkJ,
28/11/2022,-20000,USD,Online Transfer to CHK ...7263 transaction#: 15896652575 11/28,,X5xo94xbyEhVK4JoV7p7FmKBN34bmNUOaE84V,
28/11/2022,3560,USD,ORIG CO NAME:AMERICANFIRSTFIN ORIG ID:1462541785 DESC DATE:221127 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:096016933307916 EED:221128 IND ID:14195-79 IND NAME:DULAURY FERREIRA TAVAR CUSTOMER CREDITS TRN: 3323307916TC,,Z58Q7x8bkEh9AYwP9M8MTXzygqNjXgtzkmxRL,
28/11/2022,348,USD,ORIG CO NAME:ACIMA13396133 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590237915 EED:221128 IND ID:B7F85CFB4949451 IND NAME: 8012971982 TRN: 3320237915TC,,LoBYaPBLprt4yRp34JMJt5jyKoRv5KTdBq40X,
28/11/2022,-1163.63,USD,ORIG CO NAME:Square Inc ORIG ID:9424300002 DESC DATE:221128 CO ENTRY DESCR:221128P2 SEC:CCD TRACE#:021000023201367 EED:221128 IND ID:L21527299193 IND NAME:gold drip llc L80505 TRN: 3323201367TC,,ezEbmQEBZpF1vgkz1dYdcJpEMVyPJMCLbB1dE,
28/11/2022,2052,USD,ORIG CO NAME:AMERICANFIRSTFIN ORIG ID:1462541785 DESC DATE:221127 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:096016933307838 EED:221128 IND ID:14195-80 IND NAME:DULAURY FERREIRA TAVAR CUSTOMER CREDITS TRN: 3323307838TC,,r1kRVYkZnMiNbdMwNJpJswox7jn1w7hKwX8Bw,
28/11/2022,1190,USD,ORIG CO NAME:ACIMA13369716 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590238017 EED:221128 IND ID:1ABE650EA649424 IND NAME: 8012971982 TRN: 3320238017TC,,Koq4a1q6njtrm0pRreJeSOyE5j06O5CLm97Qe,
28/11/2022,1650,USD,ORIG CO NAME:ACIMA13396325 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408590237909 EED:221128 IND ID:84DF49283B5E401 IND NAME: 8012971982 TRN: 3320237909TC,,j5DjVQDL7EhkyRrmk343T6ZK7wy567FQjxXRv,
28/11/2022,-93.44,USD,WAWA 287 WESCOSVILLE PA 506712 11/28,,nwBrVQBZMni07vMY0BpBIM3o8z49M8fMpz4Am,
28/11/2022,-500,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Nov 28 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015097286885 EED:221128 IND ID: IND NAME:GOLDDRIP TRN: 3327286885TC,,zAxEpQxZ1MF6QkMR6avatNqp13o7N1Uzne3Oo,
28/11/2022,-3625,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112822 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013574111150 EED:221128 IND ID:000000039834 IND NAME:GOLD DRIP LLC TRN: 3324111150TC,,wyrEOQrx6MIQbLMjQX5XhPzmDqaVPDtevQoLN,
28/11/2022,341.9,USD,ORIG CO NAME:AFFIRM INC ORIG ID:394440 DESC DATE:221125 CO ENTRY DESCR:AutoPay SEC:CCD TRACE#:124084800488580 EED:221128 IND ID:PE3WYQZMIE5E7X3 IND NAME:Gold Drip TRN: 3320488580TC,,6Vx7mvx90JUMmA3yMO7Os4wEKVqm4KCVN8Laz,
25/11/2022,-3625,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112522 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013572896908 EED:221125 IND ID:000000039639 IND NAME:GOLD DRIP LLC TRN: 3292896908TC,,d5MjVzMq8phVqgKOVxAetja8D3xjqbU1JPqzD,
25/11/2022,610,USD,ORIG CO NAME:ACIMA13376597 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592691518 EED:221125 IND ID:57DDB8FDC456443 IND NAME: 8012971982 TRN: 3292691518TC,,pLyVjnyORMHLbxMyL4JNibLBzdrb1JCQbLdPy,
25/11/2022,-500,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Nov 25 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015093182231 EED:221125 IND ID: IND NAME:GOLDDRIP TRN: 3293182231TC,,YQJoRaJbKEIAkdORANmbcpDeqBPpbAfpP7aAw,
25/11/2022,-2483.34,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112522 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013572896906 EED:221125 IND ID:000000039597 IND NAME:GOLD DRIP LLC TRN: 3292896906TC,,mdq8nQqXOEIo4nOxoDAaiAE1akwA5Mc4kE0o4,
25/11/2022,-500,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Nov 25 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015093549112 EED:221125 IND ID: IND NAME:GOLDDRIP TRN: 3293549112TC,,wyrEOQrx6MIQbLMjQXrysXg3NP8XxotMpJEmg,
25/11/2022,485,USD,ORIG CO NAME:ACIMA13209584 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592691398 EED:221125 IND ID:2CBA4DB28768469 IND NAME: 8012971982 TRN: 3292691398TC,,nwBrVQBZMni07vMY0B6XHpaPbMDpKAfqoXxO5,
25/11/2022,1221,USD,ORIG CO NAME:ACIMA13366336 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408592691508 EED:221125 IND ID:3BB50A026887461 IND NAME: 8012971982 TRN: 3292691508TC,,NoyX9By1datewLKZen5DcDVg0mjDarCbwzXmz,
25/11/2022,207.44,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:221125 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000023527654 EED:221125 IND ID:Z420UISXP7UPGV9 IND NAME:Gold Drip TRN: 3293527654TC,,QoA7mKAML8tZnovwZO39i16qnAd1x4hb6oK3j,
25/11/2022,6480,USD,ATM CASH DEPOSIT 11/25 1120 AVENUE OF THE AME,,mdq8nQqXOEIo4nOxoDAaiAE1akwA5Mc4kE0aK,
25/11/2022,1580,USD,ATM CASH DEPOSIT 11/25 1120 AVENUE OF THE AME,,ezEbmQEBZpF1vgkz1d3Qurq8xJ6r9dter9D0Q,
25/11/2022,2940,USD,ATM CASH DEPOSIT 11/25 1120 AVENUE OF THE AME,,YQJoRaJbKEIAkdORANmbcpDeqBPpbAfpP7aLR,
25/11/2022,960.33,USD,ORIG CO NAME:AFFIRM INC ORIG ID:394440 DESC DATE:221123 CO ENTRY DESCR:AutoPay SEC:CCD TRACE#:124084803434828 EED:221125 IND ID:R5A0UTG55EQMN6A IND NAME:Gold Drip TRN: 3293434828TC,,X5xo94xbyEhVK4JoV71wtXLJDmrXnatPbjVYw,
25/11/2022,-184.24,USD,MILLENNIUM TIMES SQUARE NEW YORK NY 11/23,,ME3bOq3DX4cad8yMan9vir6LO97rqptkEgN4w,
25/11/2022,-185,USD,ORIG CO NAME:Square Inc ORIG ID:9424300002 DESC DATE:221125 CO ENTRY DESCR:221125P2 SEC:CCD TRACE#:021000023732425 EED:221125 IND ID:L21527124196 IND NAME:gold drip llc L80455 TRN: 3293732425TC,,ezEbmQEBZpF1vgkz1d3Qurq8xJ6r9dter9Dyb,
25/11/2022,4200,USD,ATM CASH DEPOSIT 11/25 1120 AVENUE OF THE AME,,zAxEpQxZ1MF6QkMR6arzCAXaPNVAeOcBykm70,
25/11/2022,-42.35,USD,MYFICO.COM GA 11/22,,RovK9kvMDZt51xpO54jzi7LBmXd7JqfdYrkJP,
25/11/2022,-8903.19,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:221124 CO ENTRY DESCR:637e5400DBSEC:CCD TRACE#:121140390631090 EED:221125 IND ID:125396573087075 IND NAME:gold drip llc TRN: 3290631090TC,,6Vx7mvx90JUMmA3yMOnXh6bk54A6QrC91ZeQj,
25/11/2022,-1000,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Nov 25 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015093182384 EED:221125 IND ID:DEB861208 IND NAME:GOLDDRIPLLC TRN: 3293182384TC,,zAxEpQxZ1MF6QkMR6arzCAXaPNVAeOcBykmpz,
25/11/2022,-33.51,USD,Chick-fil-A,,Eow4a9wYVytK3a69K0QZu1e4DOz1Anh5zqAjv,
23/11/2022,-2833.97,USD,ACI*SANTANDER CONSUME NE 11/22,,kX1jnQ1D9EUpxB4mpyjBuJejEEmKe6FEK16m3,
23/11/2022,662,USD,ORIG CO NAME:ACIMA13366095 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408596381708 EED:221123 IND ID:26B68E3AD43945E IND NAME: 8012971982 TRN: 3276381708TC,,4VmZQkmzAaUY5mqJYeKmfbARZZBYA1CqZ6ejZ,
23/11/2022,-88.91,USD,WAWA 287 WESCOSVILLE PA 11/22,,ykaE9QaADMcwbkM0wNpkfYLDBB7zLJsaJYrVR,
23/11/2022,-35500,USD,Online Transfer to CHK ...7263 transaction#: 15858535343 11/23,,qDmgvNmZQMILbxMALE8xIYa7mmREaPsnA4qYN,
23/11/2022,-300,USD,CASH APP*DULAURY FE 8774174551 CA 11/22,,BpMO8bM1gqHB1YJRBzKYuojwxxr9jbUNO5gp9,
23/11/2022,-1000,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Nov 23 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015096474761 EED:221123 IND ID:DEB858749 IND NAME:GOLDDRIPLLC TRN: 3276474761TC,,Dod4N7dK93ty54waygA4COYMAAvNYqFgOdMa9,
23/11/2022,-500,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Nov 23 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015093618720 EED:221123 IND ID: IND NAME:GOLDDRIP TRN: 3273618720TC,,1E0me309yjcX98DmXEB8h3bVmm6KbnuA6D0vO,
23/11/2022,605,USD,ORIG CO NAME:ACIMA13107242 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408596381742 EED:221123 IND ID:73408989481441C IND NAME: 8012971982 TRN: 3276381742TC,,r1kRVYkZnMiNbdMwNJ8dtOJaYYz9JDFbn5YOg,
23/11/2022,-3625,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112322 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013576095304 EED:221123 IND ID:000000039481 IND NAME:GOLD DRIP LLC TRN: 3276095304TC,,Poka9ykM6Jt8LpAZ8q9pCnxDQQzkxXtJbjgxM,
23/11/2022,550,USD,ORIG CO NAME:ACIMA13348532 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408596381728 EED:221123 IND ID:0EBD800306A84BF IND NAME: 8012971982 TRN: 3276381728TC,,j5DjVQDL7EhkyRrmk3qRCbgq44YEg8C3bMAqm,
23/11/2022,60,USD,Zelle payment from Christopher Ferreira COFTRHIEWP3E,,AVOREoODbPUqKBxPqQXBC6Nz55aQNYtjO5YaZ,
23/11/2022,-42.39,USD,ADOBE *800-833-6687 ADOBE.LY/ENUS CA 11/23,,3VrN8Kr9k4Uo1MPQomyMI8zjyy7Az3HLOdV5o,
23/11/2022,-6.28,USD,WAWA 287 WESCOSVILLE PA 11/22,,Koq4a1q6njtrm0pRre60ILVrvvKPV8CNzJnjm,
23/11/2022,315,USD,Zelle payment from LUIS CRISTOLOPEZ BACqo5x1lsc2,,0evk8Bvx30fjQBLKj0qBCBeDoowYeKfJDEy1J,
23/11/2022,100,USD,Zelle payment from Christopher Ferreira COFWDURIE02B,,v3jE0Xj7wMUzbLMRzJrLFNB6kkeaBYCgvJXL7,
23/11/2022,1293,USD,ORIG CO NAME:ACIMA13169928 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408596381768 EED:221123 IND ID:1F86DE04F2FA487 IND NAME: 8012971982 TRN: 3276381768TC,,a59ojg9yaEhr1aB7rDQaIjRAddx0RMU4zpRqV,
22/11/2022,1665.9,USD,ORIG CO NAME:ACIMA13329295 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264322 EED:221122 IND ID:CF2CEF7DFF4F425 IND NAME: 8012971982 TRN: 3263264322TC,,V54x9j4bBEh73VaR7xLyCg7BKBzBgOHagApzV,
22/11/2022,-4000,USD,Zelle payment to Arlo 15855989516,,X5xo94xbyEhVK4JoV71ru5byOyAy5wiPg1V01,
22/11/2022,420,USD,ORIG CO NAME:ACIMA13344573 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264506 EED:221122 IND ID:DF451E1E9378451 IND NAME: 8012971982 TRN: 3263264506TC,,r1kRVYkZnMiNbdMwNJ8oI81QaQeQ8ACAR49KE,
22/11/2022,-140.23,USD,Papa John's,,qDmgvNmZQMILbxMALE8NCon878O8oNtrpyjBr,
22/11/2022,-2000,USD,Online Transfer to CHK ...7255 transaction#: 15850834957 11/22,,1E0me309yjcX98DmXEBguwr8V8J8waHqNdVjj,
22/11/2022,-587.66,USD,Sunglass Hut,,zAxEpQxZ1MF6QkMR6ar7SM7drd5dM6UBrXmd1,
22/11/2022,-10,USD,CASH APP*DULAURY FE 8774174551 CA 11/21,,3VrN8Kr9k4Uo1MPQomy9CaBPjPEPaJs0ymv7Q,
22/11/2022,155.75,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:221122 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000026993389 EED:221122 IND ID:6FJ6N6PG3H02NXA IND NAME:Gold Drip TRN: 3266993389TC,,0evk8Bvx30fjQBLKj0qbHOQLDLVLONi5wn7Vy,
22/11/2022,-21.18,USD,APPLE.COM/BILL CA 11/21,,Koq4a1q6njtrm0pRre61C46YrYdY4efvwxV1z,
22/11/2022,454.72,USD,ORIG CO NAME:ACIMA13333557 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264598 EED:221122 IND ID:FCBA3B9A7EB0402 IND NAME: 8012971982 TRN: 3263264598TC,,4VmZQkmzAaUY5mqJYeK7tXr8R8P8XDUE95L1z,
22/11/2022,1155,USD,ORIG CO NAME:ACIMA13331665 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264436 EED:221122 IND ID:4B28F0AE9A1D48B IND NAME: 8012971982 TRN: 3263264436TC,,bgVjX7VqxQTBbPOnBo48sAx8y8Y8AXsd3yQxb,
22/11/2022,-2000,USD,Online Transfer to CHK ...7263 transaction#: 15850832533 11/22,,Poka9ykM6Jt8LpAZ8q9zHbK6D636b7F7PYy1a,
22/11/2022,1650,USD,ORIG CO NAME:ACIMA13342112 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264536 EED:221122 IND ID:551F691716204E3 IND NAME: 8012971982 TRN: 3263264536TC,,9OZ8mrZn45hrx4kqrm6bCME07010MoUrEjMPY,
22/11/2022,660,USD,ORIG CO NAME:ACIMA13328314 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264456 EED:221122 IND ID:0860F44B1BFC4B1 IND NAME: 8012971982 TRN: 3263264456TC,,xK4EvQ4VLMidebMJdD7jSmY7g7X7mdijX06Aa,
22/11/2022,-1000,USD,ORIG CO NAME:Delta Bridge Fun ORIG ID:863098465 DESC DATE:Nov 22 CO ENTRY DESCR:Delta BridSEC:CCD TRACE#:067015092335435 EED:221122 IND ID:DEB856333 IND NAME:GOLDDRIPLLC TRN: 3262335435TC,,wyrEOQrx6MIQbLMjQXrPfRVQnQeQROHMNnEyL,
22/11/2022,-10.59,USD,APPLE.COM/BILL CA 11/21,,ykaE9QaADMcwbkM0wNpVtRVvDvxvRwHoZjz3M,
22/11/2022,-536,USD,Zelle payment to Fany 15853993940,,YQJoRaJbKEIAkdORANmPHLxgKg4gLYfpO8awK,
22/11/2022,127,USD,Zelle payment from YEIKO MOTA CESPEDES WFCT0QTS2WL4,,v3jE0Xj7wMUzbLMRzJr4fvdX6XDXvyC741ykj,
22/11/2022,1024.1,USD,ORIG CO NAME:ACIMA13331562 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264290 EED:221122 IND ID:FD9503FEB74242B IND NAME: 8012971982 TRN: 3263264290TC,,5zaN8Aa9vmFmNpBnmokqFzNBYBbBz1Cd8PpbZ,
22/11/2022,-20000,USD,ONLINE DOMESTIC WIRE TRANSFER VIA: VALLEY PASSAIC/021201383 A/C: RODEO OF NY NEW YORK NY 10036 US REF:/TIME/17:05 IMAD: 1122B1QGC06C018374 TRN: 3490092326ES 11/22,,pLyVjnyORMHLbxMyL4JzCDqepeZeDaHQoMdZb,
22/11/2022,-56.17,USD,ADOBE CREATIVE CLOUD CA 11/22,,BpMO8bM1gqHB1YJRBzKAs6eJwJgJ6PHjEeDdN,
22/11/2022,-604,USD,Zelle payment to JoeRodeo 15854924075,,ezEbmQEBZpF1vgkz1d3aF4PQoQaQ4bfeOqDk0,
22/11/2022,-3625,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112222 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013572323994 EED:221122 IND ID:000000039317 IND NAME:GOLD DRIP LLC TRN: 3262323994TC,,LoBYaPBLprt4yRp34JdefavNMNrNawsPg6LmJ,
22/11/2022,59.82,USD,Zelle payment from KATY POLYAK 15855407045,,AVOREoODbPUqKBxPqQXyH9Z3z3X391IBD1pb5,
22/11/2022,-500,USD,ORIG CO NAME:SPEEDY FUNDING L ORIG ID:815134911 DESC DATE:Nov 22 CO ENTRY DESCR:SPEEDYFUNDSEC:CCD TRACE#:067015096958921 EED:221122 IND ID: IND NAME:GOLDDRIP TRN: 3266958921TC,,d5MjVzMq8phVqgKOVxAPukMQRQrQkwi1Omqy0,
22/11/2022,344.45,USD,ORIG CO NAME:AFFIRM INC ORIG ID:9729198001 DESC DATE:221122 CO ENTRY DESCR:PAYMENTS SEC:CCD TRACE#:021000026992447 EED:221122 IND ID:5JO6YJLTPMJMSD0 IND NAME:Gold Drip TRN: 3266992447TC,,j5DjVQDL7EhkyRrmk3q5Hv5PqPrPvnCY6Pz1D,
22/11/2022,-1500,USD,Zelle payment to L&b JPM999itreda,,NoyX9By1datewLKZen5bHv5dwdQdv7CbDMXxN,
22/11/2022,-1214.97,USD,ORIG CO NAME:ROCKET MORTGAGE ORIG ID:9112356513 DESC DATE:112122 CO ENTRY DESCR:MTG PYMTS SEC:WEB TRACE#:021000026106343 EED:221122 IND ID:3395434297 IND NAME:GOLD DRIP LLC ACH DRAFTING TRN: 3266106343TC,,mdq8nQqXOEIo4nOxoDAEC8XY9YbY8PC4jw03d,
22/11/2022,-2483.34,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112222 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013572323991 EED:221122 IND ID:000000039269 IND NAME:GOLD DRIP LLC TRN: 3262323991TC,,6Vx7mvx90JUMmA3yMOndUomXgXBXoat9RBeyw,
22/11/2022,700.7,USD,ORIG CO NAME:ACIMA13335586 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264286 EED:221122 IND ID:675FD041A3D143A IND NAME: 8012971982 TRN: 3263264286TC,,8V8nNj8OrZUqdKXAq8wNHbEAeA0AbgFKge6m8,
22/11/2022,644,USD,ORIG CO NAME:ACIMA13340036 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264530 EED:221122 IND ID:42E0CDF157514B4 IND NAME: 8012971982 TRN: 3263264530TC,,a59ojg9yaEhr1aB7rDQdCYJmAmomYyiaBkDyw,
22/11/2022,-10069.45,USD,ORIG CO NAME:LIQUIDIBEE ORIG ID:1874424288 DESC DATE:112222 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:026013572323993 EED:221122 IND ID:000000039314 IND NAME:GOLD DRIP LLC TRN: 3262323993TC,,Dod4N7dK93ty54waygAoHnBaMa6an5Hqb7NVR,
22/11/2022,50000,USD,"ORIG CO NAME:Onramp Funds, In ORIG ID:945440567 DESC DATE: CO ENTRY DESCR:Onramp FunSEC:CCD TRACE#:273976369462552 EED:221122 IND ID: I8KA9LPVG IND NAME:gold drip llc TRN: 3269462552TC",,ME3bOq3DX4cad8yMan9VC1madaJa1DskrnNBr,
22/11/2022,1515,USD,ORIG CO NAME:ACIMA13354507 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264556 EED:221122 IND ID:F91E2A02734A4EE IND NAME: 8012971982 TRN: 3263264556TC,,7VJOb0JZj8UAaoy4AjdOHoQX4XPXontzXM94y,
22/11/2022,1115,USD,ORIG CO NAME:ACIMA13353930 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264596 EED:221122 IND ID:F895588789E14BE IND NAME: 8012971982 TRN: 3263264596TC,,o63kvQ3oEYtN8LEbN5OeIr5OwODOrjCkqezdz,
22/11/2022,59.82,USD,Zelle payment from ROXSELY GIMON RODRIGUEZ BACrpcur3qnd,,kX1jnQ1D9EUpxB4mpyjJsbXQjQxQbVFDOVP3d,
22/11/2022,1320,USD,ORIG CO NAME:ACIMA13332598 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264444 EED:221122 IND ID:BA1CE7F831D9411 IND NAME: 8012971982 TRN: 3263264444TC,,gMwjVQwdoEiPDkv0P6dJu6xLALbL6NHbPwpM1,
22/11/2022,850,USD,ORIG CO NAME:ACIMA13336036 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264274 EED:221122 IND ID:2B4E8324330747B IND NAME: 8012971982 TRN: 3263264274TC,,Z58Q7x8bkEh9AYwP9Mq3H6jxYxkx6EH9wBZzy,
22/11/2022,660,USD,ORIG CO NAME:ACIMA12709724 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264448 EED:221122 IND ID:9869ED9E30B6455 IND NAME: 8012971982 TRN: 3263264448TC,,JXP4xDPwQ0Uj1Bqzj0yoH51aJaza5eiQdZLAJ,
22/11/2022,2325,USD,ORIG CO NAME:ACIMA13332858 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408593264494 EED:221122 IND ID:32EDF8EB1380490 IND NAME: 8012971982 TRN: 3263264494TC,,OoK4m3KMwxtJ6EkbJr4KiyvNnNDNy5SNEBAZR,
21/11/2022,746,USD,ORIG CO NAME:ACIMA13319439 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408597150818 EED:221121 IND ID:0418CAAA5D49405 IND NAME: 8012971982 TRN: 3257150818TC,,v3jE0Xj7wMUzbLMRzJrgi5yLXmx6LYUkJVrE4,
21/11/2022,326,USD,Zelle payment from MILAGROS A PADILLA JAQUEZ 15834923066,,qDmgvNmZQMILbxMALE8yuwNx8Jq7xPtB4DgQj,
21/11/2022,1,USD,Zelle payment from EDDY ROSA WFCT0QTP3GFM,,v3jE0Xj7wMUzbLMRzJrgi5yLXmx6LYUkJVrEN,
21/11/2022,122907.16,USD,"FEDWIRE CREDIT VIA: SIGNATURE BANK/026013576 B/O: LIQUIDIBEE 1 LLC ., - REF: CHASE NYC/CTR/BNF=GOLD DRIP LLC WEST LAWN PA 19609-1538 US/AC-00000000 7969 RFB=O/B SIGNATURE BA IMAD: 1121B6B7261F005531 TRN: 0761900325FF",,8V8nNj8OrZUqdKXAq8wbsjgwANqewDFJrxqMo,
21/11/2022,687,USD,ORIG CO NAME:ACIMA13307717 ORIG ID:1462225226 DESC DATE: CO ENTRY DESCR:CREDITS SEC:CCD TRACE#:091408597150780 EED:221121 IND ID:B5EA47D4C6D649B IND NAME: 8012971982 TRN: 3257150780TC,,kX1jnQ1D9EUpxB4mpyjvUOVBQR9jB6S31oyQ5,
21/11/2022,66,USD,Zelle payment from EDDY ROSA WFCT0QTP3L6W,,wyrEOQrx6MIQbLMjQXrdimOJQognJNcyXK5V9,
