ComNum,Nested,Name (click to view profile),Profile ID,Date,Likes,Stars,Comment,(view source)
627,,Orna David,ID: 834684290,13/04/2021 07:08,1,,"ככ עצוב ומצמרר,איפא כולם??,מה קורה במדינה שלנו,השם ישמור????????כואב כואב בלב",view comment
628,,יפה ברכה,ID: 100000881997096,13/04/2021 07:10,1,,????????????,view comment
629,,Gady Shlasky,ID: 671514368,13/04/2021 07:13,2,,"אירוע מחריד ומזעזע שאי אפשר להמשיך אחריו ללא שינוי.במדינת ישראל נכי צה""ל, נכים אחרים, זקנים, ניצולי שואה ונזקקים אחרים נאלצים לא אחת להתמודד מול אטימות, שרירות לב ורשעות של פקידים, שהכוח שמעניק להם תפקידם דוחק את האנושיות, החמלה ומידת הרחמים.אסור לעשות הכללות ויש עובדי ציבור רבים שעושים עבודה טובה ומסורה, אבל כוחו של המגזר הציבורי ועוצמתו הם כוח משחית ומסוכן, שפוגע בכל מי שזקוק לשירותי המגזר הציבורי. כוחו ועוצמתו של המגזר הציבורי נובע מרגולציה מורכבת ומסובכת שהוא יצר, ומרשת הביטחון שההסתדרות, האיגודים המקצועיים וחוקי העבודה מקנים לו. לכן, חוק בוררות חובה, שיצמצם את כוחם של ההסתדרות והאיגודים המקצועיים, וצמצום ופישוט ההליכים הבירוקרטיים, הם מהלכים הכרחיים לשיפור איכות החיים והרווחה הכלכלית והחברתית במדינת ישראל. ",view comment
630,,Yaron Dozetas,ID: 100000133417855,13/04/2021 07:16,1,,"הון לדברים לא חשובים, יש בשפע",view comment
631,,אלירן ברוכים,ID: 100001844054854,13/04/2021 07:19,0,,בושה למדינה חארות אנשים כאלו לא עוזרים להם הם נשארים עניים אומרים שאין להם תקציבים ראינו איך בתקופת הקורונה נתנו להרבה לצאת לחלת ונתנו להרבה מהם 7 אלף שקל מביטוח לאומי ואפילו לצאת לעבוד לא רצו ואלה אנשים בריאים שיכולים לעבוד בכל עבודה ראינו שהמדינה עמדה בזה אז לעלות לכאלו למינימום את הקצבה זה לא בעיה הכל שטיות והנה זה מה שקורה מקוה שאותו צדיק יצא מזה ויהיה לו רק טוב בחיים ולא יצטרך טובות מהאנשים והמדינה האוכלת יושביה הזאת  ,view comment
632,,Eti Levi,ID: 100009840278350,13/04/2021 07:20,0,,כסף?????? למערכות בחירות יש והרבה...ולהלומי הקרב ולנכים אין??????,view comment
633,,Menny Elgressy,ID: 1016593649,13/04/2021 07:25,0,,קורע את הלב??,view comment
634,,Lilach Bozo,ID: 100000116508744,13/04/2021 07:29,4,,"ממשלה שכבר שנים מבזה ומפקירה את החיילים שלה. נשבר לי הלב ??, בא לי לבקש סליחה .",view comment
635,,בנצי מרקו,ID: 100004747088054,13/04/2021 07:38,0,,"המדינה צריכה לקבל תואר ריאשון ""יחסי אנוש "" כלפי העם",view comment
636,,אירית מואטי,ID: 100023410222280,13/04/2021 07:44,1,,"פשוט מזעזע כמה אטימות ראיתי ראיון איתו והוא אמר למראיינת שהיא לא היתה שם לכן לא תוכל להבין אותו זה הכי נכון רר מי שחווה קושי יכול להבין זר לא יבין זאת לעולם כולי תקווה שיחלים בשלמות בע""ה ???אמן",view comment
637,,Sharon Yahalom,ID: 657434320,13/04/2021 07:51,0,,מדינה אוכלת יושביה... פשוט עצוב. מקווה ומאחלת לו רפואה שלמה.,view comment
638,,Itzik Samuha,ID: 1274826148,13/04/2021 07:53,1,,"לא יהיה פה שום שינוי. כמו מה שקרה עם שירה איסקוב, המקרה יקבל קצת יחס תקשורתי, אולי אפילו ביבי יגיד איזה מילה או שניים כדי לצאת ידי חובה ואז נחזור לשגרה העצובה והמדממת.",view comment
639,,Eyal Rotem,ID: 100031371519616,13/04/2021 08:03,0,,"ליבי ליבי עם איציק ומאחל לו רפואה שלמה, צריך לפטר את כל עובדי מחלקת השיקום ולהביא צוות חדש עם חשיבה חדשה לא יכול להיות שבגלל שהם חושבים שיש כמה ״ ארטיסטים ״ הם יתעללו בכולם , והטענה שהם חוסכים כסף למדינה היא טענה מטופשת רוצים לחסוך כסף למדינה שיפטרו מאות אלפי עובדים מיותרים במגזר הציבורי כמו עיריות הכול היום דיגיטלי וכל העבודות כפיים נעשים על ידי קבלני חוץ שם אפשר לחסוך מיליארדים לא בהלומי קרב ולא ב כי צהל פשוט השתגעו לגמרי לבקש להביא להם מיליון מסמכים ולהגיד לך שאתה רמאי ושקרן ועכשו תוכיח לנו שזה לא , פשוט מטורף איך הם רוצים שדור צעיר יתגייס לילדות קרביות אם הם רואים את ההתנהגות הזו להלומי קרב  ההורים לא יתנו לילדים שלהם ללכת לקרבי לא חשבו על זה בוועדות המטופשות , ועדות רפואיות של הביטוח הלאומי יושבים שם עם החולה בערך 2 דקות ומעיפים אותו החוצה ",view comment
640,,אודליה יעקובי,ID: 100004528111683,13/04/2021 08:07,0,,כמה עצוב רפואה שלמה,view comment
641,,Lior Levi,ID: 100010222309312,13/04/2021 08:13,0,,מזעזע,view comment
642,,שושי ברקן,ID: 100017358764024,13/04/2021 08:20,0,,"ה' ישמור אותו וישלח לו רפואה שלימה??.שורף את הלב..אני עם דמעות..כואב למה הגיע כדי לזעזע את המערכת..כואב , לקח על עצמו למען כמותו.בריאות מלאה.תתפללו עליו..מי שיודע את שם אימו תרשמו ותעתירו בתפילות????????!אל נא רפא נא לו????",view comment
643,,ברוריה נצר,ID: 100000335191044,13/04/2021 08:20,1,,צער גדול. יאוש רב הביא אותו למעשה שעשה. למה לא הקשיבו למצוקתו??,view comment
644,,Arie Horvitz,ID: 100005709066301,13/04/2021 08:21,0,,"מדינה בהפרעה, משרד הביטחון זבלים כמו פקידי האוצר",view comment
645,,הדסה אחיטוב,ID: 100001399106317,13/04/2021 08:22,0,,"מדינה קלוקלת זה מה שקורה,המון בריאות",view comment
646,,Liel Karasenti,ID: 100001937692994,13/04/2021 08:25,0,,מערכות פגומות מהיסוד!!! מציאות הזויה!! חייב שינוי. ,view comment
647,,Maor Shimony,ID: 100000541822422,13/04/2021 08:26,1,,מדינה עוכרת תושביה,view comment
648,,Ben Doron,ID: 100014907459459,13/04/2021 08:31,0,,לקרוא ולבכות.,view comment
649,,Eti Yom Tov,ID: 100002796952901,13/04/2021 08:31,0,,זוועה,view comment
650,,סיון אביה חן,ID: 100001873582243,13/04/2021 08:31,0,,איזה עצוב??????,view comment
651,,Shiri Levy-Yosef,ID: 100028475058240,13/04/2021 08:31,0,,"חייבת להודות שאתה יכול להיות אחלה פוליטיקאי זיו שילון.אתה אף פעם לא באמת מביע את דעתך כשמדובר בכשלים חמורים של הממשלה, אלא בוחר ב""דרך האמצע"" כדי לצאת טוב בעיניי כולם!בסיפור הזה יש הרבה אשמים, למען האמת יותר מדיי. אך בחרת שלא להאשים אף אחד. נו באמת.דווקא ממך הייתי מצפה לפוסט יותר אגרסיבי בעניין הזה. פוסט יותר חד משמעי! נכי צה''ל הפכו לשקופים בעיניי הממשלה, ודווקא אתה(!) שהיית שם וחווית זאת על בשרך, דווקא אתה שכל כך הרבה אנשים עוקבים אחרייך ומפרגנים לך, דווקא אתה- לא מביע עמדה חד משמעית. אתה יכול לעשות הרבה יותר בתחום הזה. ואם כבר להיות ""אדם מוכר""/ ""אושיית רשת"" אז רק בדרך הזו. אתה יכול להציל נפשות! אתה יכול באמת לפעול!  ולא רק לצאת ""יפה"" בפוסטים נוגעים ללב.איציק סעידיאן מאחלת לך רפואה שלמה בעזרת השם!!!!!!! ????",view comment
652,,Tahel Fadlon,ID: 711329798,13/04/2021 08:45,0,,תעודת עניות שלנו!!,view comment
653,,Dolev Siton,ID: 100001363775279,13/04/2021 08:45,0,,בטח פקידה קרה וחסרת לב כמו שיושבות במס הכנסה שלחה אותו להצית את עצמו ..להפסיק לשרת בצבא !!!!!,view comment
654,,Ziona Mashiah,ID: 100003093165947,13/04/2021 08:46,0,,"כל כך עצוב! המדינה מפקירה את המגינים עליה. חייבים לשנות את היחס לנכי צה""ל - הגיבורים שלנו.",view comment
655,,רחל הודיה שמחי,ID: 100048503174919,13/04/2021 08:46,0,,"עצוב כואב מדמם, כמה עוד אפשר להתריע? לוחם שמסר נפש במלחמה, איך אפשר לא לתמוך בו מהרשויות שחובה עליהם לא לנטוש את חיילנו היקרים? נתפלל למענו לרפואה שלמה בתוך שאר חולי עמך ישראל, אל נא רפא נא לו,,, מוטלת האחריות על משרד הבטחון, אנא פעלו למען פצועי צהל בנפש ובגוף, וה' יאמר די לצרתינו,,????",view comment
656,,Iren Mualem,ID: 1492922266,13/04/2021 08:47,1,,שורף בנשמה ??,view comment
657,,Ira Shnaider,ID: 100007868414564,13/04/2021 08:49,0,,איפה המדינה שצריכים אותה?!,view comment
658,,Sapir Coper,ID: 100000122292880,13/04/2021 08:50,0,,כואב הלב!,view comment
659,,Shachar Goldshtein,ID: 1803305049,13/04/2021 08:52,0,,זה לא חדש אנחנו האזרחים פריירים רמטכלים דואגים לפנסיון נפוחות כולם גונבים בדרך ורק לחיילים הפשוטים לא נשאר הגיע הזמן לגעת בתקציבים הנפוחים האלו שלא תורמים בכלום רק לאנשי השמנת שכולנו מפחדים לשאול לאן הולך הכסף שיפסיקו למכור לנו ביטחון המדינה המדינה מספיק בטוחה ,view comment
660,,Eti Faktarovsky,ID: 100002689553447,13/04/2021 09:06,0,,זה פשוט נוראי שאדם מגיע למצב כזה.,view comment
661,,Teddy Cohen,ID: 607203902,13/04/2021 09:06,1,,"עצוב וכואב, שחייל שהגן בגופו על המדינה, נאלץ להגיע למקרה כה קיצוני בכדי שמישהו יתייחס אליו...בזיון",view comment
,661-1,Hana Dahan,ID: 100016363065467,13/04/2021 09:12,1,,Teddy Cohen ??????,view comment
662,,עדנה כהן,ID: 100001541501218,13/04/2021 09:07,0,,הלב נקרעאיזה אטימות של אגף השיקום של צהל רפואת ה כהרף עין,view comment
663,,Sarit Naimi,ID: 100002365267446,13/04/2021 09:10,0,,תובל נעימי,view comment
664,,Rachel Halimi,ID: 100052489532852,13/04/2021 09:12,0,,ממש עצוב מזעזע  כאב לב ממש,view comment
665,,מירב כהן,ID: 100024508820232,13/04/2021 09:13,0,,"תעודת עניות למדינה משהב""ט גוף מסורבל ורקוב מיסודו במקום לדאוג למי שצריך באמת הם דואגים לעצמם אני בתור יתומת צהל פניתי אליהם מס פעמים  ומה התשובה שקיבלתי את לא זכאית עברת את הגיל כאלו שיתום זה פג תוקף בושה וחרפה למדינה עצוב",view comment
666,,Tsofit Nory,ID: 651954379,13/04/2021 09:15,1,,מערכת רקובה ואטומה!סיבה הכי ברורה.מקרה מאוד עצוב ומצער.,view comment
667,,תקוה כהן בן אברהם,ID: 100019215336186,13/04/2021 09:16,0,,??????????????,view comment
668,,Amir Yahalom Piada,ID: 100040947799480,13/04/2021 09:16,0,,מסיבה שאינה ברורה???? חבורה של מטומטמים! ,view comment
669,,Raz Samoha,ID: 1524106600,13/04/2021 09:19,0,,"איזו מוטיבציה יש לנו ללכת למילואים וכשיקראו לנו אז גם למלחמה הבאה? בינינו מהלכים חיים-מתים שכל פישעם היה סה״כ שרצו להגן על המדינה הזו, אני חושב שכלו כל הקיצין והגיע הזמן שאנו כחברים שלהם לנשק נקום ונעשה מעשה, אחרת נאבד עוד ועוד מהם ",view comment
,669-1,Ivgeni Antosiv,ID: 100004074864981,13/04/2021 09:21,0,,Raz Samoha לא עושה מילואים מאז עידו גל רזון ..לא מוכן להיות עוד שם ברשימה של משרד הביטחון שישתינו עליו .,view comment
,669-1-1,Raz Samoha,ID: 1524106600,13/04/2021 09:22,0,,Ivgeni Antosiev אם זה יעזור אני אצטרף אליך!!,view comment
,669-1-1-1,Ivgeni Antosiv,ID: 100004074864981,13/04/2021 09:23,0,,זה יעזור עם כל אנשי המילואים יצטרפו ..,view comment
670,,מירי הרשקוביץ,ID: 100014065231672,13/04/2021 09:24,0,,כל כך עצוב מדינה שלא יודעת לחבק את חיילי,view comment
671,,Rafi Dayan,ID: 753116353,13/04/2021 09:24,5,,צריך לעשות בדק בית רציני באגף השיקום של משרד הביטחון. הניסיון שלהם לחסוך כסף עלול לעלות לנו בחיי אדם.,view comment
,671-1,Einat Ben Baruch,ID: 100000663045154,13/04/2021 13:53,0,,Rafi Dayan לא רק בדק בית אלה בדק וסדר!לא ייתכן שהלוחמים האלה שנותנים את החיים שלהם נתקלים באטימות משוועת...בעוסיות שערמות של מיקרים על ראשהן והכל נופל בין הכיסאות.מקומם בצורה משוועת אני רןאה את המצוקה כמלווה של נכי צהל..והלב פשוט בוכה יחד איתם,view comment
,671-2,אושרי ניזרי,ID: 100002096719303,13/04/2021 19:21,0,,Rafi Dayan ??,view comment
,671-3,Galit Even Haim,ID: 100002319213637,14/04/2021 03:55,0,,Rafi Dayan צריך פשוט להחליף אותם. ולתת לגוף חיצוני מנותק משיקולי תקציב לתת החלטה. ,view comment
672,,בתיה בן-דוד,ID: 100000372417033,13/04/2021 09:27,1,,כל כך עצוב.הגיע הזמן להקשיב למצוקותיהם של החיילים עם טראומה. לא רואים את פציעתם כי היא נפשית. אנא עזרו להם.,view comment
673,,Nitzan Yaala Abras,ID: 816573954,13/04/2021 09:29,0,,"נשבר הלב, המדינה אטומה??",view comment
674,,דלי שרון,ID: 1045333529,13/04/2021 09:29,1,,ליאורה יקרהכמה דייקת ותארת במילותיךעצוב עצוב כל כךאכן מגיע להם לחיות ..וכמה שיותר טוב,view comment
675,,מורן סעדה מלאכי,ID: 787389677,13/04/2021 09:32,0,,"ממש הפקרות של המדינה, עצוב מאוד ??",view comment
676,,Leviah Shalev,ID: 835299272,13/04/2021 09:33,1,,בושה שכך מדינת ישראל מתנהגת ללוחמיה! זה כל כך מזעזע ומכעיס.,view comment
677,,אורנה שומרון,ID: 1043801022,13/04/2021 09:37,0,,מתפללת למענו. רפואה שלמה.,view comment
678,,מאיר ברוך,ID: 100000016369147,13/04/2021 09:47,0,,אנחנו בשר תותחים בשקל לשעה תדע כל אם עבריה ילדיך פריירים,view comment
679,,Adi Cohen,ID: 100000574309979,13/04/2021 10:13,0,,בושה למדינת ישראל,view comment
680,,פנינה חלף,ID: 100000191855457,13/04/2021 10:15,0,,"עצוב, הלב מתרסק ??",view comment
681,,אלון אגסי,ID: 100008944608802,13/04/2021 10:16,0,,כואב הלב,view comment
682,,ליאורה סגלוביץ',ID: 100003261005674,13/04/2021 10:19,1,,כל כך עצוב שהמדינה שלי ככה מתייחסת ללוחמים שלנו במקום לתת להם ולתמוך בהם עוד ועוד עד אין סוף כי מגיע להם את הכתר על הראש !זה ממש לא מתאים למדינת ישראל,view comment
,682-1,חשובה מזרחי,ID: 100007426268716,13/04/2021 14:20,1,,ליאורה סגלוביץ' בושה למדינת ישראל ועוד יותר לניבחרייה אוכליי חינם אין שום תועלת מהם,view comment
683,,Morine Samara,ID: 100012206351907,13/04/2021 10:23,0,,כל מילה חצובה בסלע ביזיון מה שקורה פה,view comment
684,,Keren Orr Winkler,ID: 667668306,13/04/2021 10:25,0,,"זיו, אתם חייבים להתאגד ולהילחם בבירוקרטיה הזו של משרד הביטחון, לא יכול להיות שאנשים יגיעו למצב כזה. מוכנה לעזור בעניין למרות שאין לי קשר למשרד הביטחון אבל מוכנה לעזור במה שצריך.",view comment
685,,Aviga?l Eliav,ID: 100007433885210,13/04/2021 10:27,0,,מסיבה שאינה ברורה עאלק,view comment
686,,מיכל שישפורטיש,ID: 100034734546827,13/04/2021 10:33,0,,כואב הלב קשות...תתעוררו שם למעלהומהרררררר....,view comment
687,,Stav Mantzura,ID: 1434838448,13/04/2021 10:37,1,,Netta Menashe נשבר הלב,view comment
688,,תמר סעדה,ID: 100002098893784,13/04/2021 10:38,0,,עצוב. ,view comment
689,,Shelly Sledz-Brand,ID: 1121580535,13/04/2021 10:40,0,,"עצוב כל כך , ממש נשבר לי הלב??",view comment
690,,Susan A Keshet,ID: 100000776295521,13/04/2021 10:41,0,,נורא•פשוט נורא,view comment
691,,Eitan Shengot,ID: 580878976,13/04/2021 10:49,0,,מזעזע. חייבים לשנות את סידרי העדיפויות שלהם,view comment
692,,דורון סגל,ID: 100051685237506,13/04/2021 10:51,2,,כל כך עצוב,view comment
693,,יעל אבירם,ID: 526793203,13/04/2021 10:55,0,,נורא,view comment
694,,Ayellet Sanduri,ID: 818604643,13/04/2021 10:59,0,,כל העוסקים בדבר לא ממש 'עוסקים' ואוזניהם ערלות...,view comment
695,,Hanoch Magen,ID: 100028331748100,13/04/2021 11:05,1,,"כל עוד הלוחמים יושבים מול פקידונים שרואים הכל דרך החור שבגרוש, המצב לא ישתנה!אני זוכר שבועדה לתיאום מילואים היו נציגי המעסיקים וטז היה איזון!",view comment
696,,Rossana Lia Shazo,ID: 564810577,13/04/2021 11:06,0,,קורע את הלב?,view comment
697,,שושי ישי,ID: 100007543727196,13/04/2021 11:14,0,,רפואה שלמה אמן?? אלוהים רחם על המשפחה היקרה??,view comment
698,,Ilan Daniel,ID: 100001028736746,13/04/2021 11:18,0,,Arik Daniel,view comment
699,,Osnat Hayat-badash,ID: 100001145463978,13/04/2021 11:18,0,,??,view comment
700,,Naor Gozlan,ID: 100000255741384,13/04/2021 11:28,0,,נקרע הלב??,view comment
701,,Oded Zamir,ID: 100000064944658,13/04/2021 11:28,5,,"בושה שמשרד הביטחון מתנער מנכי צה""ל (הלומי קרב ) שמתים לאחר כמה שנים ... פשוט מפסיקים את התשלומים (הרוויחו את ההוצאות )..אפילו בהוצאות קבורה לא משתתפים ...שלא לדבר להכיר בו כחלל ....כאילו שהוא לא מת בשעת הפציעה ....בושה אמרתי?",view comment
702,,Tal Kama,ID: 100000063725249,13/04/2021 11:30,0,,על זה נשאלות השאלות של הורים רבים האם לגייס את הילד??? וגם אם כן אז לא לקרבי קרוב לבית!!בצדק כמובן!,view comment
703,,מוטי ויצמן,ID: 100000074248701,13/04/2021 11:34,2,,"הגיע הזמן שלך זיו שילון להיות נציג הלוחמים בצה""ל .אם לא יהיה מישהו מהלומי קרב בכנסת אף אחד לא ידאג להם",view comment
704,,Daniel Manoyenko,ID: 100001036748693,13/04/2021 11:38,0,,Ariel Linchuk,view comment
705,,Oded Apel,ID: 1636127880,13/04/2021 11:44,0,,ביזיון!!!!!!!,view comment
706,,Avishai Bustenai,ID: 100000710859263,13/04/2021 11:52,1,,Shira Gez ,view comment
707,,Dafna Meyerstein,ID: 100006660136351,13/04/2021 11:55,3,,"לפני מעל ל15 שנים עבדתי בנכי צה""ל רחובות. לא הייתי חיילת . אדמיניסטרציה. ישבתי ליד חלון, מי שלא קיבל תרופות השתין לחלון - בעיקר של הפסיכולוג. פעם מישהו הגדיל ראש והפך עלי שולחן.... אני טיפלתי כל יום בתיקים (מקרטון דק, אלפי תיקים מהרצפה עד לתקרה) ביום שהפכו עלי שולחן התפטרתי. לא הרגשתי שאני יכולה לשבת ולראות את החוסר אונים של המערכת מול החוסר אונים של נכי צה""ל. זה מקום של כעס ואכזבה, כמו בכל מקום, מי שיש לו כסף, הולך לפרטי ומי שאין לו כסף ... תקחו קצת מתקציב הדתיים בישיבות. רק קצת, ותצילו חיים של אלו שבתמימות נתנו חיים.... ",view comment
708,,מיה חדד ברמי,ID: 100006867012839,13/04/2021 12:00,2,,מדינת פח לגיבורים האלה מגיע את כל הטוב שבעולם .במקום להעביר מליונים למחבלים שיתנו אותם לחיילים הגיבורים שלנו שיקבלו את כל הטיפול שנדרש וגם פיצוי כספי מכובד בתוספת משכורת כל חודש .דיי נמאס כבר מכל ההתנהלות הכושלת של המדינה הזאת .החיילים הם הדבר הראשון שצריך לדאוג לו,view comment
709,,Shirley Romano,ID: 1742263681,13/04/2021 12:02,7,,"האזנתי לך בתכנית הבוקר. אתה מקסים ורגיש, אך גם מחושב ומדבר לעניין. ייצגת את פצועי צה""ל בכללותם ואת הלומי הקרב בפרט, בצורה מכובדת. כל כך עצוב שאלו פני הדברים. מאחלת שיחלים ויצא מזה... אנחנו שלחנו אותו ואנחנו אחראים לטפל בו ובכמותו.. זו אחריותנו!!! אוי לנו על הזלזול בחיי אדם... פעם זה מה שייחד אותנו... ערך החיים ובעיקר ערך חייהם של חיילנו.",view comment
710,,רפאל אבינועם,ID: 100007739408449,13/04/2021 12:15,0,,רפואה שלימה. אמן עצוב  מאד החלמה מהירה. ,view comment
711,,Avivit Yanko,ID: 1003425457,13/04/2021 12:20,0,,אין מילים לתאר כמה עצוב וכואב! ,view comment
712,,לינדה מנצורה,ID: 100000046840490,13/04/2021 12:21,1,,החיילים עם הפוסט טראומה הם החיילים השקופים ולא מאמינים להם... מתעללים בהם ... ומושכים אותם שנים עד שמישהו מחליט קצת לעזור... הפעם זה שובר את הלב... מטלטל את הנשמה,view comment
713,,עופר שאולקר,ID: 100000251740632,13/04/2021 12:28,6,,ביום שאגף השיקום יפסיק להתיחס לנכי צהל לאל גנבים ויזכור שהם נישלחו על מנת להגן על המדינה ובסך הכל רוצים לחיות חיים רגילים כמו כולם לא יקרו מקרים כאלה. אבל הכי קל להשתמש ולזרוק,view comment
714,,רוני כץ,ID: 100011471020143,13/04/2021 12:30,0,,????????,view comment
715,,סמיחה עבדלגני סמניה,ID: 100019499050868,13/04/2021 12:35,1,,"ממש עצוב כואב ההלב שלוחם צה""ל מגיע למצב כזה אני מאמינה ומכירה מקרוב את ההתנהלות של עובדי משרד הבטחון אגף השיקום אנשים קרים לא מבינים לליבם של המשפחות  השכולות ונכי צה""ל  החלמה מהירה לאיציק היקר ????????",view comment
716,,Tikva Dali,ID: 100000721516978,13/04/2021 12:35,2,,מעניין שנתנו לו רק 25 אחוזי נכות כי טענו שהיו לו בעיות רפואיות לפני הצבא. אז נשאלת השאלה למה גייסתם אותו לקרבי בפרופיל 97 מערכת אטומה ,view comment
717,,Osnat Hadari,ID: 100053328272277,13/04/2021 12:40,0,,תפסיקו לצקצק בלשונות וצאו להפגנות נגד הדיקטטור שחיי על חשבוננו כמיליונר. ועושים את המות לנכים ולקשישים. כדי לקבל פירורים.  מיליארד שקל למטוס. העומד כפיל לבן. מה היינו יכולים חעשות בכסף. הזה?,view comment
718,,Emanuel Damri,ID: 100055561384695,13/04/2021 12:40,2,,"זיו יש הלומים ממלחמת יום כיפורים שמוזנחים ולא מקבלים טיפולים המגעים להם אני אחרי עשרות של וועדות הם מזלזלים אפילו בפסק דין של ביהמ""ש  המחוזי של לוד בושה אנחנו בוכים כבר 47 שנים אנו מתפללים עבורו",view comment
,718-1,Eva Lev,ID: 100000731692574,14/04/2021 05:17,0,,"Emanuel Damri אני מאד מקווה שעכשיו אגף השיקום במשרד הביטחון, יוציא מהארכיון את כל התיקים של החיילים היקרים שלנו גם ממלחמת יום כיפור, ויעברו תיק תיק, ויראו איפה היה המחדל!! הלוואי שאני אהיה צודקת",view comment
719,,Maya Rabinowitz,ID: 539222764,13/04/2021 12:42,9,,"הלב שלי שבור מהסיפור שלו, בתור בת לאבא שחזר מצולק נפשית ממלחמת יום כיפור , אני כל כל מבינה את המאבק המתיש בהכרה של המערכת ובקשיים הבירוקרטיים.. פשוט טרגי. חייבים לשנות את זה! חייבים למצוא דרך להקל על הגיבורים שלנו למצות את כל הזכויות שמגיעות להן, בקלות ובמהירות! מתפללת עבורו??",view comment
720,,Ella Kedem Dahan,ID: 795507907,13/04/2021 12:46,4,,הפקרות שאין כדוגמתה. לחרבן על מי שהתאמץ לתת רק טוב. על אלו שבזכותם הצלחנו לישון בלילה. פשוט אין מילים לתאר את העוולה,view comment
721,,רחלי קורצנט,ID: 100032845968880,13/04/2021 12:50,0,,אני קוראת את סיפורו ודמעה נופלת על לחיי.כל כך עצוב לי שהמדינה לא דואגת לחיילים.יש הרבה מה לשפר .חייבים לדאוג לאלה שחזרו מהמלחמות  אך באותה עת בעצם לא חזרו....הפגיעה הרגשית והנפשית לא פחות קשה ואם לא מטפלים בה בעצם אין חיים וזה מה שקורה בסוף.מעבר לזה שהמדינה חייבת להם הכל.לחבק לטפל לאהוב להעריך.לכל הפוליטיקאים הנושא הזה יותר חשוב מכל דבר אנא דאגו לחיילינו לרווחתם הפיזית רגשית נפשית,view comment
722,,Moshiko Amsalem,ID: 1049917928,13/04/2021 12:59,4,,עד מתי ימשיכו לסרס את הלוחמים במהלך השירות ולאחריו?,view comment
723,,Oded Edna Uriel,ID: 100003701790532,13/04/2021 13:04,1,,כך זה שהפקידים שולטים בעם,view comment
,723-1,שושנה יעקובי,ID: 100004234178275,15/04/2021 15:19,0,,Oded Edna Uriel אמתתתתתתתתת,view comment
724,,עינב נגרי,ID: 1822845782,13/04/2021 13:04,1,,"בטח שיש את מי להאשים, המדינה! הפוליטיקאים דיבורים החרא של עצמם ולא באזרחים, בחיילים, באנשים הפשוטים שעושים עבודת קודש לי למען עצמם אלא למדינה, רק כדי שהיא תביא להם בתחת, בושה וחרפה! שלא יינאמו בטקסים מילים ריקות מתוכן, שאפילו למען מי שיקפו ועדיין מחרפים את נפשם!",view comment
725,,Yaniv Cohen,ID: 1520432996,13/04/2021 13:07,5,,"כמוני כמוך, הכרתי אותו במהלך אותו היום שבו נערכה התערוכה, כולנו בסוף נלחמים בהם בכוחות שכבר אין לנו….כואב הלב שהם מביאים אותנו למצבים כאלו, שאנחנו צריכים להרגיש נחותים אחרי כל מה שנתנו למדינה שלנו. מאחל לו בריאות איתנה ורפואה שלמה, ומי יתן ויתחולל שינוי סוף סוף באגף לריסוק נכים ! ",view comment
726,,שי שוורץ,ID: 100000011260201,13/04/2021 13:07,0,,אני מתבייש!!!!!זה משרד הבטחון?????,view comment
727,,Reut Feldman,ID: 100005206114068,13/04/2021 13:09,2,,"כשראש הממשלה ופמלייתו בת 120 הראשים תבוא לבקר את אותו בחור שעד כה לא היה יותר מפיל בחנות חרסינה בעיניהם......תטרקו עליהם את הדלת שילכו לעזעזל..אנחנו נעזור לו , להם , לעצמנו ",view comment
728,,Nira Barda,ID: 100006941042567,13/04/2021 13:12,0,,עצוב!!,view comment
